"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2352","Have you ever wondered what doctors themselves do to stay healthy during #cold and #flu season? Our doctor shares h… https://t.co/QLrqC0JRaG",FALSE,2,NA,2019-02-26 16:25:08,TRUE,NA,"1100431578809929729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChildrensMercy",0,FALSE,FALSE,NA,NA
"2353","As someone who actually received an honest-to-god press release for bath bombs purporting to ""fight off cold and fl… https://t.co/PxmzoRedB0",FALSE,14,NA,2019-02-26 16:23:38,TRUE,NA,"1100431202786390018",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","grayhchapman",0,FALSE,FALSE,NA,NA
"2354","This year's #flu shot is proving to be much more effective than last season, according to @CDCgov.… https://t.co/pLG2KWYxv4",FALSE,0,NA,2019-02-26 16:20:06,TRUE,NA,"1100430315611394048",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","AlignmentHealth",0,FALSE,FALSE,NA,NA
"2355","Not sure if you have a cold or flu? #MyHealthAB outlines the differences between the two, treatment options and whe… https://t.co/lrFqm9nR0W",FALSE,1,NA,2019-02-26 16:18:52,TRUE,NA,"1100430005262139392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AHS_SouthZone",1,FALSE,FALSE,NA,NA
"2356","RT @AutismlandPenny: Studies have shown that elderberry syrup is more effective against cold and flu viruses than the flu shot.  We keep ou…",FALSE,0,NA,2019-02-26 16:16:05,FALSE,NA,"1100429304259887104",NA,"<a href=""https://smarterqueue.com"" rel=""nofollow"">SmarterQueue</a>","AutismlandPenny",1,TRUE,FALSE,NA,NA
"2357","We’re in the heart of cold &amp; flu season, and Coryzalia from @BoironCanada has been a staple in our house to help wi… https://t.co/SpYmMZp3h7",FALSE,1,NA,2019-02-26 16:13:53,TRUE,NA,"1100428750481735681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MommyConnectWTO",0,FALSE,FALSE,NA,NA
"2358","RT @sayhellonature: This Flu Time Essential Oil has really helped our family this Flu &amp; Cold Season! Stock up today plus Free Shipping! #af…",FALSE,0,NA,2019-02-26 16:10:46,FALSE,NA,"1100427967044468736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OlderMommyStill",72,TRUE,FALSE,NA,NA
"2359","RT @sayhellonature: This Flu Time Essential Oil has really helped our family this Flu &amp; Cold Season! Stock up today plus Free Shipping! #af…",FALSE,0,NA,2019-02-26 16:09:09,FALSE,NA,"1100427556937961475",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharissaDufour",72,TRUE,FALSE,NA,NA
"2360","Cold and flu is manufactured by the government nobody can tell me any different .",FALSE,2,NA,2019-02-26 16:07:18,FALSE,NA,"1100427093299683333",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blaize__smith",0,FALSE,FALSE,NA,NA
"2361","@PianoWoodward @DLoesch I have not had a cold or the flu for over 30 years. I can only contribute this to the 500 m… https://t.co/MdzA38VMJS",FALSE,1,"PianoWoodward",2019-02-26 16:05:08,TRUE,"1100284691087802368","1100426545934548993","3229036660","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wdcollinsworth",0,FALSE,FALSE,NA,NA
"2362","This Flu Time Essential Oil has really helped our family this Flu &amp; Cold Season! Stock up today plus Free Shipping!… https://t.co/SPLjhcjWD3",FALSE,4,NA,2019-02-26 16:04:48,TRUE,NA,"1100426465043251201",NA,"<a href=""https://smarterqueue.com"" rel=""nofollow"">SmarterQueue</a>","sayhellonature",72,FALSE,FALSE,NA,NA
"2363","A high temperature can be caused by a number of things and usually indicates that you have an infection of some kin… https://t.co/7D6siqk3qH",FALSE,1,NA,2019-02-26 16:00:00,TRUE,NA,"1100425256810901505",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DMHospitalGroup",0,FALSE,FALSE,NA,NA
"2364","Last week I had the flu. This week I have a cold. I wonder who is trying to take me out before my last midterm exams tomorrow.",FALSE,0,NA,2019-02-26 15:54:34,FALSE,NA,"1100423886901075969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cholitababybre",0,FALSE,FALSE,NA,NA
"2365","RT @BalanceTheChaos: Top 3 Tips for Keeping Kids Healthy During Cold and Flu Season from @KPOCThrive #ThriveAmbassador #KaiserPermanente #a…",FALSE,0,NA,2019-02-26 15:47:49,FALSE,NA,"1100422189591846912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IrvineParkRR",1,TRUE,FALSE,NA,NA
"2366","Son the cold and flu aisle was wiped out in Walmart yesterday. Everybody sick.",FALSE,0,NA,2019-02-26 15:45:03,FALSE,NA,"1100421491714347008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__franfine",0,FALSE,FALSE,NA,NA
"2367","Sore throat, cold/flu? 
We have rapid strep and flu tests in clinic! 
Don’t forget to make your reservation online… https://t.co/uXBCsM41XG",FALSE,0,NA,2019-02-26 15:42:05,TRUE,NA,"1100420745522491392",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","MedicalAspen",0,FALSE,FALSE,NA,NA
"2368","RT @PAHealthDept: The #flu is different from a cold—flu is serious and especially dangerous for young children, pregnant women + others at…",FALSE,0,NA,2019-02-26 15:32:31,FALSE,NA,"1100418338214301697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DAMadolinE",10,TRUE,FALSE,NA,NA
"2369","Had the flu then my allergies kicked in now i think i have a bad cold. Press F to pay respects to my immune system",FALSE,0,NA,2019-02-26 15:31:04,FALSE,NA,"1100417973037223936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FkingGhosts",0,FALSE,FALSE,NA,NA
"2370","Winter is still lingering which means cold and #flu season continues...
Share these simple habits with your… https://t.co/iqLQi2TPOo",FALSE,0,NA,2019-02-26 15:28:23,TRUE,NA,"1100417300610670592",NA,"<a href=""https://contenttrees.com"" rel=""nofollow"">Content Trees</a>","rcameron9081",0,FALSE,FALSE,NA,NA
"2371","I'm pretty sure they laced my nighttime cold and flu medicine with rohypnol.",FALSE,0,NA,2019-02-26 15:23:28,FALSE,NA,"1100416060891844608",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CenTexAg",0,FALSE,FALSE,NA,NA
"2372","Well I’m finally feeling well enough( after almost 3 months of chest infection/ flu/ cold issues to fully resume my… https://t.co/9ApC9W6mda",FALSE,0,NA,2019-02-26 15:22:47,TRUE,NA,"1100415890863112192",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","realfagnan",0,FALSE,FALSE,NA,NA
"2373","Nebraska near top of list for reported flu cases as cold weather persists - https://t.co/oxFsnP3dLI #FightFlu",FALSE,4,NA,2019-02-26 15:21:47,FALSE,NA,"1100415640006000640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","famfightflu",5,FALSE,FALSE,NA,NA
"2374","RT @WebMD: Feeling under the weather? Here's what to eat -- and avoid -- when you have a cold. https://t.co/XFtZk9obAD https://t.co/zvCLv7w…",FALSE,0,NA,2019-02-26 15:19:54,FALSE,NA,"1100415165676191750",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JohnAgwunobi",76,TRUE,FALSE,NA,NA
"2375","Did you know that up to 10 million bacteria can be found on desk surfaces at any given time? Find out how you can s… https://t.co/AMQAd8ZByp",FALSE,0,NA,2019-02-26 15:09:50,TRUE,NA,"1100412629372133376",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","Bunzl_Canada",0,FALSE,FALSE,NA,NA
"2376","RT @LaLecheLeagueUS: Have you nursed while sick? 

It is very rare for a parent to need to stop breastfeeding for any illness. During any “…",FALSE,0,NA,2019-02-26 15:02:24,FALSE,NA,"1100410758351843329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArubaRed",9,TRUE,FALSE,NA,NA
"2377","The #flu is different from a cold—flu is serious and especially dangerous for young children, pregnant women + othe… https://t.co/mvVVwr7L3Q",FALSE,3,NA,2019-02-26 15:00:01,TRUE,NA,"1100410160554504199",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PAHealthDept",10,FALSE,FALSE,NA,NA
"2378","RT @LittleShellder: My flu has now changed from a horrible cold to severe nausea, hopefully it just means it’ll be over soon.",FALSE,0,NA,2019-02-26 14:54:34,FALSE,NA,"1100408789310697474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caden555",1,TRUE,FALSE,NA,NA
"2379","My flu has now changed from a horrible cold to severe nausea, hopefully it just means it’ll be over soon.",FALSE,9,NA,2019-02-26 14:51:57,FALSE,NA,"1100408128170995718",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LittleShellder",1,FALSE,FALSE,NA,NA
"2380","How about that!  Good #TuesdayTip esp with cold &amp; flu season upon us!  #StayHealthy #StageMyHouse #SellMyHome… https://t.co/UIpLahE8YQ",FALSE,1,NA,2019-02-26 14:37:02,TRUE,NA,"1100404375892054016",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","AugurCo",0,FALSE,FALSE,NA,NA
"2381","Yesterday was fun. Was feeling great until about 3:30. By 3:35 I knew that I was in bad shape w/ the stomach flu th… https://t.co/sCeks520f0",FALSE,1,NA,2019-02-26 14:32:19,TRUE,NA,"1100403188270649345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Surfdudeken03",0,FALSE,FALSE,NA,NA
"2382","Alrightee, well there's my second ""Twitter is worried you are suicidal"" email in 24 hours.

C'mon folks, I just hav… https://t.co/41GFleE3Z5",FALSE,104,NA,2019-02-26 14:22:29,TRUE,NA,"1100400715690737665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OddStats",1,FALSE,FALSE,NA,NA
"2383","You’re feeling pretty lousy. You’ve got sniffles, sneezing, and a sore throat. Is it a cold, flu, or allergies? It… https://t.co/VFGHS21vJi",FALSE,1,NA,2019-02-26 14:20:03,TRUE,NA,"1100400102563287040",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","diabeteshf",0,FALSE,FALSE,NA,NA
"2384","RT @LaLecheLeagueUS: Have you nursed while sick? 

It is very rare for a parent to need to stop breastfeeding for any illness. During any “…",FALSE,0,NA,2019-02-26 14:20:00,FALSE,NA,"1100400088415899649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ntdbfsc",9,TRUE,FALSE,NA,NA
"2385","#Cold and #flu season can be terrible for our little ones. Learn about what is common when dealing with a #cough an… https://t.co/DjDrEd1Q9M",FALSE,0,NA,2019-02-26 14:18:00,TRUE,NA,"1100399585934086146",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","WomensHealthCT",0,FALSE,FALSE,NA,NA
"2386","RT @WebMD: 5 ways one doctor stays healthy during cold and flu season: https://t.co/0NXQST4tAt https://t.co/5ylunh7L1V",FALSE,0,NA,2019-02-26 14:17:13,FALSE,NA,"1100399391171641345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaadiaBattle",23,TRUE,FALSE,NA,NA
"2387","RT @WebMD: Pneumonia can seem a lot like a cold or the flu -- until it doesn’t go away. Symptoms to watch for: https://t.co/iAIyoSRMgI http…",FALSE,0,NA,2019-02-26 14:09:37,FALSE,NA,"1100397477075800064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaadiaBattle",65,TRUE,FALSE,NA,NA
"2388","Can You Catch the #Flu and a Cold at the Same Time? https://t.co/r2iT2Ku4tQ #Influenza #pophealth #medicalevidence https://t.co/LVCmaUb3yX",FALSE,1,NA,2019-02-26 14:09:02,FALSE,NA,"1100397330115846145",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Change_HC",0,FALSE,FALSE,NA,NA
"2389","RT @WebMD: Pneumonia can seem a lot like a cold or the flu -- until it doesn’t go away. Symptoms to watch for: https://t.co/BqDX89PMcb http…",FALSE,0,NA,2019-02-26 14:06:50,FALSE,NA,"1100396774265704448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaadiaBattle",44,TRUE,FALSE,NA,NA
"2390","RT @TamaraCamPhoto: I won’t be slowed down this cold and flu season. I’m loving the aloe and vitamin E I get from @kleenex Soothing Lotion…",FALSE,0,NA,2019-02-26 14:06:03,FALSE,NA,"1100396579037560832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BookReviewTours",24,TRUE,FALSE,NA,NA
"2391","For my birthday, I got... a head cold, stomach flu, an expired license, and impassible roads. https://t.co/FWQxteZZLC",FALSE,7,NA,2019-02-26 14:04:58,FALSE,NA,"1100396305829060609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jgumbel",0,FALSE,FALSE,NA,NA
"2392","Feeling symptoms of a cold or flu coming on? Start spraying! @ColdQ is a natural oral spray designed to help your b… https://t.co/UuPXfKfvm4",FALSE,1,NA,2019-02-26 14:04:51,TRUE,NA,"1100396276892413955",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","coldQ1",0,FALSE,FALSE,NA,NA
"2393","IMMUNE SYSTEM BOOST: This Syrup Is More Effective Against Colds, Flu And Allergies Than Vaccines!… https://t.co/7TnRiCW80C",FALSE,1,NA,2019-02-26 14:02:56,TRUE,NA,"1100395792936955904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ajaancestorheal",0,FALSE,FALSE,NA,NA
"2394","@Love_bug1016 I can't argue that they definitely don't hurt in a cold crisis, big old hernia flu' into the bargain. Call it an awful party.",FALSE,0,"Love_bug1016",2019-02-26 14:01:51,FALSE,"1100063989172789248","1100395520235892736","572240095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SevenQuinn",0,FALSE,FALSE,NA,NA
"2395","RT @TamaraCamPhoto: I won’t be slowed down this cold and flu season. I’m loving the aloe and vitamin E I get from @kleenex Soothing Lotion…",FALSE,0,NA,2019-02-26 14:01:21,FALSE,NA,"1100395395287523328",NA,"<a href=""https://thedailylinq.com"" rel=""nofollow"">TheDailyLinq</a>","womanmanyrole",24,TRUE,FALSE,NA,NA
"2396","Cold and flu season hit our house last week with Lacey.  I was so dang proud that I only had a cold over the weeken… https://t.co/4q5KS5KPe1",FALSE,0,NA,2019-02-26 13:56:43,TRUE,NA,"1100394228302123008",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MerryTheMarine",0,FALSE,FALSE,NA,NA
"2397","RT @WebMD: Sleeping with your head elevated can help drain your sinuses, but doctors don't recommend just adding more pillows. What you sho…",FALSE,0,NA,2019-02-26 13:55:24,FALSE,NA,"1100393899602923525",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaadiaBattle",25,TRUE,FALSE,NA,NA
"2398","Feeling symptoms of a cold or flu coming on? Start spraying! @ColdQ is a natural oral spray designed to help your b… https://t.co/grYl8b6Ubz",FALSE,1,NA,2019-02-26 13:54:49,TRUE,NA,"1100393750357004288",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","coldQ1",0,FALSE,FALSE,NA,NA
"2399","I woke up with this cold/flu having fully hit and feeling like death but also CAPRBB SLIDES YESSSS",FALSE,1,NA,2019-02-26 13:54:06,FALSE,NA,"1100393569892880385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","attackofthezee",0,FALSE,FALSE,NA,NA
"2400","RT @WebMD: Feeling under the weather? Here's what to eat -- and avoid -- when you have a cold. https://t.co/68Dr2xgUK9 https://t.co/FfOOIQX…",FALSE,0,NA,2019-02-26 13:51:02,FALSE,NA,"1100392799504084992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaadiaBattle",67,TRUE,FALSE,NA,NA
"2401","only thing on today's agenda is getting rid of this sore throat! constant tea! vitamin c drops! alka-seltzer plus (tm) cold &amp; flu!",FALSE,0,NA,2019-02-26 13:49:06,FALSE,NA,"1100392312818098176",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sarahesoltan",0,FALSE,FALSE,NA,NA
"2402","i swear everyone either have a cold or the flu in NYC right now<U+0001F644>",FALSE,2,NA,2019-02-26 13:43:19,FALSE,NA,"1100390857692319745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spnycee",0,FALSE,FALSE,NA,NA
"2403","""You're not dying yet, pretty boy. It's probably just a cold. Or the flu. Hmm... what are the symptoms?"" https://t.co/4TfvSVG0tn",FALSE,0,NA,2019-02-26 13:35:15,FALSE,NA,"1100388827791802368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Death_ofEndless",0,FALSE,FALSE,NA,NA
"2404","@JamesHo03148924 @happygolfwidow @RonaJawetz @hqt__ @Tridon1955 @ChrisNi15810094 @SheilaPierce51 @Jimi_Jammin… https://t.co/rkbtmi5O6b",FALSE,4,"JamesHo03148924",2019-02-26 13:25:27,TRUE,"1100383507661041665","1100386360538656768","895512076197679104","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LibraRocker69",1,FALSE,FALSE,NA,NA
"2405","RT @MomNeedsABottle: I won’t be slowed down this cold and flu season. I’m loving the aloe and vitamin E I get from @kleenex Soothing Lotion…",FALSE,0,NA,2019-02-26 13:25:09,FALSE,NA,"1100386285989040129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mildmeandering",39,TRUE,FALSE,NA,NA
"2406","RT @famfightflu: WHO issues recommendations on next season's #flu vaccine composition
The #vaccines for the 2019-20 season in the Northern…",FALSE,0,NA,2019-02-26 13:24:49,FALSE,NA,"1100386200727289856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","delamed",5,TRUE,FALSE,NA,NA
"2407","Bon Secours Health System is no latecomer to telehealth and other innovations. #Telehealth tools have helped improv… https://t.co/NImFlHh14P",FALSE,1,NA,2019-02-26 13:24:01,TRUE,NA,"1100386002760359936",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","URAC",0,FALSE,FALSE,NA,NA
"2408","Cold and flu season hit our house last week with Lacey.  I was so dang proud that I only had a cold over the weeken… https://t.co/4dq2kRJ3cV",FALSE,0,NA,2019-02-26 13:18:50,TRUE,NA,"1100384695206973441",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MerryTheMarine",0,FALSE,FALSE,NA,NA
"2409","@APaddies @autismage 3. As for flu vaccine I’ve never taken it. I’m a teacher and inevitably get the flu before I’v… https://t.co/LSsytKU874",FALSE,0,"kimmyzeewpg",2019-02-26 13:18:27,TRUE,"1100383866764832768","1100384598394052608","3292263569","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimmyzeewpg",0,FALSE,FALSE,NA,NA
